Sector,Year,AvgReturn,AvgVolatility,SectorBenchmark
Insurance: Property and Casualty (Mutual),2011,-0.026656287256628275,111.92530632019043,-0.026656287256628275
Securities,2022,-0.02721044234931469,126.87949180603027,-0.02721044234931469
Forest and Paper Products,2005,-0.027379116334486753,78.52543926239014,-0.027379117906093597
Telecommunications,2001,-0.02926178916823119,167.675124168396,-0.015199922025203705
Telecommunications,2005,-0.029602968133985996,44.923447132110596,-0.052850524662062526
Network and Other Communications Equipment,2001,-0.030013380019227043,260.87346267700195,-0.030013380019227043
Food Consumer Products,2002,-0.03139892965555191,115.69157218933105,0.009488040581345558
Insurance: Property and Casualty (Mutual),2015,-0.031701356172561646,77.11709308624268,-0.031701356172561646
General Merchandisers,2002,-0.031818291172385216,122.45589447021484,-0.031818291172385216
Food,2017,-0.03241751855239272,71.08571815490723,-0.03241751855239272
Information Technology Services,2015,-0.032550578471273184,83.52254676818848,-0.032550578471273184
"Electronics, Electrical Equipment",2018,-0.0328372250078246,69.46264934539795,-0.0328372250078246
,2018,-0.03315206432145917,102.40682495302624,0.0
"Mail, Package, and Freight Delivery",2007,-0.033436505938880146,70.43021392822266,-0.042729335837066174
Motor Vehicles & Parts,2014,-0.03470210172235966,92.4387035369873,-0.03470210172235966
Entertainment,2018,-0.03562081977725029,83.18500566482544,-0.035620819311589
Insurance: Property and Casualty (Mutual),1998,-0.036067333654500544,127.25446891784668,-0.036067333654500544
Specialty Retailers,2010,-0.037771400064229965,116.98856163024902,-0.037771400064229965
Specialty Retailers,2022,-0.038087544264271855,177.5349349975586,-0.038087544264271855
Petroleum Refining,2002,-0.03881037048995495,112.97993564605713,-0.04522773250937462
Wholesalers,2007,-0.039447205606848,87.162841796875,-0.039447205606848
General Merchandisers,2005,-0.04036144446581602,58.82529354095459,-0.04036144446581602
Motor Vehicles & Parts,2018,-0.04104652814567089,119.7153377532959,-0.04104652814567089
General Merchandisers,2000,-0.04209769703447819,202.21284103393555,-0.04209769703447819
Pharmaceuticals,2001,-0.04229131992906332,100.87967586517334,-0.04229132318869233
Entertainment,2023,-0.04239479638636112,85.1704568862915,-0.04239479638636112
Information Technology Services,2014,-0.04488703981041908,63.599212646484375,-0.04488703981041908
Diversified Financials,2015,-0.0455472469329834,188.62857055664062,-0.07504989874723833
"Mail, Package, and Freight Delivery",2015,-0.04610213788691908,75.48678874969482,-0.04812068212777376
Entertainment,2021,-0.04677093029022217,102.03598213195801,-0.04677093029022217
"Insurance: Life, Health (Mutual)",2016,-0.04730942897731438,130.2828369140625,-0.04730942897731438
Computer And Data Services,2005,-0.04943076055496931,143.88011932373047,-0.04943076055496931
Information Technology Services,2000,-0.05022062920033932,178.59370803833008,-0.05022062920033932
Food & Drug Stores,2007,-0.050234547117725015,103.67971229553223,-0.050234547117725015
Diversified Financials,1999,-0.05051384278340265,136.7425022125244,0.08324757707305253
Metals & Mining,2024,-0.05077453935518861,122.74266052246094,-0.05077453935518861
"Insurance: Life, Health (Stock)",2011,-0.0509788382332772,155.36020278930664,-0.05097883054986596
Commercial Banks,2022,-0.05119774620980024,124.52458724975585,-0.05169000709429383
Wholesalers: Health Care,2023,-0.052203262224793434,20.61970043182373,-0.052203260362148285
Metals,2004,-0.053336573764681816,115.7303466796875,-0.053336573764681816
Forest and Paper Products,2000,-0.05454690894111991,191.95983123779297,-0.05454690894111991
Diversified Financials,2002,-0.05513400910422206,108.83816146850586,-0.006711907684803009
Entertainment,2002,-0.05544697493314743,175.9311065673828,-0.05544697493314743
Petroleum Refining,2020,-0.055839428678154945,250.97721195220947,-0.05899199843406677
Securities,2015,-0.05613590218126774,97.58603096008301,-0.05613590218126774
Pharmaceuticals,2010,-0.05642139783594757,80.48498344421387,-0.05642139971314464
Securities,2007,-0.05803895043209195,87.25078225135803,-0.059675071155652404
"Automotive Retailing, Services",2000,-0.05864687729626894,203.69828414916992,-0.05864687729626894
Energy,2020,-0.06036568805575371,250.6700439453125,-0.06036568805575371
Information Technology Services,2005,-0.061156236566603184,64.5211124420166,-0.061156236566603184
Apparel,2024,-0.06120184436440468,97.23552513122559,-0.06120184436440468
Industrial and Farm Equipment,2018,-0.061423176899552345,118.72155570983887,-0.061423176899552345
"Insurance: Life, Health (Mutual)",2022,-0.06172570027410984,116.29961585998535,-0.06172570027410984
"Insurance: Life, Health (Stock)",2018,-0.06225433542082707,96.49194018046062,-0.06225433573126793
Specialty Retailers: Other,2022,-0.06229810242075473,119.7557544708252,-0.06229810242075473
Health Care: Insurance and Managed Care,2025,-0.06395833399146796,101.81602401733399,-0.07073333263397216
,2002,-0.06509519504659154,160.1395720022696,0.0
"Scientific, Photographic and Control Equipment",2018,-0.06522328220307827,86.40630340576172,-0.06522328220307827
Specialty Retailers,2015,-0.06584026326891035,125.52149391174316,-0.06584026326891035
Wholesalers,2005,-0.06623573432443663,69.70751953125,-0.06623573432443663
Securities,2001,-0.06794316321611404,227.54217147827148,-0.06794316321611404
Insurance: Property and Casualty (Stock),2007,-0.06876830291002989,73.4698257446289,-0.06876830291002989
Insurance: Property and Casualty (Mutual),2007,-0.06893686670809984,73.27769374847412,-0.06893686670809984
Insurance: Property and Casualty (Stock),2001,-0.0695381835103035,104.72529602050781,-0.0695381835103035
Energy,1999,-0.07116890279576182,84.73080444335938,-0.07116890279576182
Insurance: Property and Casualty (Mutual),2001,-0.07149409782141447,133.41171836853027,-0.07149409782141447
Energy,2002,-0.07261534438778956,159.80352020263672,-0.07261534780263901
Health Care,2001,-0.07549720664974302,148.5338306427002,-0.02441526111215353
Information Technology Services,2008,-0.07601865817923681,127.04990768432617,-0.07601865817923681
Network and Other Communications Equipment,2007,-0.07718430203385651,95.86692237854004,-0.07718430203385651
Insurance: Property and Casualty (Mutual),2023,-0.07776402790720265,106.39861297607422,-0.07776402790720265
Insurance: Property and Casualty (Mutual),2008,-0.07869364321231842,202.58604431152344,-0.07869364321231842
Pipelines,2018,-0.07903304416686296,100.09016418457031,-0.07903304416686296
Securities,2002,-0.07919184677302837,187.59267807006836,-0.07919184677302837
Telecommunications,2008,-0.08000635809730738,125.81404447555542,-0.07327438239008188
"Mail, Package, and Freight Delivery",2022,-0.08079834841191769,139.12335586547852,-0.09111982025206089
Insurance: Property and Casualty (Mutual),2018,-0.0821713162586093,75.40914154052734,-0.0821713162586093
Health Care: Pharmacy and Other Services,2024,-0.08307148019472758,118.70862833658855,-0.08307148019472758
"Electronics, Electrical Equipment",2001,-0.08317897096276283,183.88824844360352,-0.08317897096276283
"Mail, Package, and Freight Delivery",2008,-0.08329803636297584,153.09813690185547,-0.08869669958949089
Specialty Retailers,2018,-0.08497321046888828,119.50542259216309,-0.08497321046888828
Diversified Financials,2017,-0.08539488166570663,220.48575592041016,0.0205902045709081
Commercial Banks,2007,-0.08839441940654069,90.25114154815674,-0.0693516323226504
Specialty Retailers: Other,2008,-0.09028035402297974,148.40880012512207,-0.09028035402297974
Securities,2018,-0.0902916023042053,100.34358215332031,-0.0902916023042053
Wholesalers,2008,-0.0903801005333662,136.80985069274902,-0.0903801005333662
Health Care: Insurance and Managed Care,2023,-0.09060721644865614,90.44861112322126,-0.07253191620111465
Industrial and Farm Equipment,2015,-0.09122578985989094,96.16220474243164,-0.09122578985989094
Commercial Banks,2018,-0.09123726391699165,87.72776222229004,-0.07827444188296795
Health Care,2008,-0.09127789456397295,209.02223300933838,-0.13116108812391758
Information Technology Services,2018,-0.09254143433645368,87.07876491546631,-0.09254143433645368
Food,2023,-0.09284132563819487,87.69864654541016,-0.09284132563819487
Entertainment,2008,-0.0936911564131151,159.0314655303955,-0.0936911553144455
Commercial Banks,2008,-0.09389798203483224,322.09843921661377,-0.06392388511449099
Entertainment,2001,-0.09423172101378441,170.19573783874512,-0.09423172101378441
"Electronics, Electrical Equipment",2002,-0.09758508577942848,185.62812423706055,-0.09758508577942848
Food,1999,-0.09959420654922724,124.25987339019775,-0.10207751672714949
Insurance: Property and Casualty (Stock),2002,-0.10067104175686836,147.17615509033203,-0.10067104175686836
Food & Drug Stores,2015,-0.10455255914712325,83.29595947265625,-0.10455255914712325
Food Consumer Products,2008,-0.10486934706568718,105.13555240631104,-0.10486934706568718
"Mail, Package, and Freight Delivery",2018,-0.11084660980850458,92.1974630355835,-0.12749072071164846
Specialty Retailers,2011,-0.11293338891118765,137.44159317016602,-0.11293338891118765
"Mail, Package, and Freight Delivery",2025,-0.11456597844759624,129.68396504720053,-0.09715740817288558
General Merchandisers,2015,-0.11611655354499817,78.29571723937988,-0.11611655354499817
"Scientific, Photographic and Control Equipment",2008,-0.12172207934781909,121.76570320129395,-0.12172207934781909
Food,2015,-0.12230786308646202,88.86219120025635,-0.12230786308646202
,2008,-0.12462209247722768,214.47975772764624,0.0
Network and Other Communications Equipment,2002,-0.12496945448219776,242.29789352416992,-0.12496945448219776
Commercial Banks,2011,-0.12695264746434987,165.14436674118042,-0.11987858265638351
"Insurance: Life, Health (Mutual)",2021,-0.12732760980725288,109.01988410949707,-0.12732760980725288
Food & Drug Stores,2001,-0.1318567954003811,171.29291343688965,-0.1318567954003811
"Insurance: Life, Health (Stock)",2008,-0.1327013574191369,293.410213470459,-0.13270136155188084
Metals,2002,-0.13591446168720722,158.20993423461914,-0.13591446168720722
Food Production,2024,-0.1373175825768461,366.80620193481445,-0.13731757272034883
Industrial and Farm Equipment,2008,-0.14082546532154083,172.12469863891602,-0.14082546532154083
Pipelines,2020,-0.14234277606010437,236.1930274963379,-0.14234277606010437
Insurance: Property and Casualty (Mutual),1999,-0.14801482297480106,153.74792671203613,-0.14801482297480106
Information Technology Services,2002,-0.1505134180188179,160.86213493347168,-0.1505134180188179
Insurance: Property and Casualty (Stock),2018,-0.1532840747386217,82.50955200195312,-0.1532840747386217
Securities,1998,-0.15369618288241327,147.69146347045898,-0.15369618288241327
Securities,2011,-0.1580648417584598,199.98945999145508,-0.1580648417584598
Specialty Retailers: Other,2002,-0.16185819543898106,145.00012016296387,-0.16185819543898106
Telecommunications,2022,-0.16419929692832133,130.3298085530599,-0.14290929213166237
Petroleum Refining,2008,-0.16661174843708673,210.70122146606445,-0.15979793295264244
Telecommunications,2002,-0.16682028491050005,173.29608058929443,-0.12152305245399475
Pipelines,2015,-0.17129108542576432,146.77239322662354,-0.171291078440845
Apparel,2023,-0.17850042879581451,28.238643646240234,-0.17850042879581451
"Automotive Retailing, Services",1999,-0.17921999841928482,159.93392181396484,-0.17921999841928482
Motor Vehicles & Parts,2022,-0.18022911623120308,174.07863998413086,-0.18022911623120308
"Insurance: Life, Health (Mutual)",2018,-0.18608161620795727,148.27027130126953,-0.18608161620795727
Specialty Retailers,2008,-0.18714586831629276,191.04535675048828,-0.18714586831629276
Household And Personal Products,2023,-0.19712254405021667,25.868589401245117,-0.19712254405021667
"Electronics, Electrical Equipment",2008,-0.19717747531831264,159.7316017150879,-0.19717747531831264
Semiconductor And Electronics,2024,-0.2010623961687088,113.14580078125,-0.2010623961687088
Motor Vehicles & Parts,2011,-0.2029505344107747,145.84370613098145,-0.2029505344107747
Entertainment,2022,-0.20758902933448553,141.00351524353027,-0.20758902933448553
Specialty Retailers,2012,-0.23048488330096006,174.26414108276367,-0.23048488330096006
Network and Other Communications Equipment,2000,-0.24025661288760602,282.2033348083496,-0.24025661288760602
Energy,2018,-0.24157636053860188,230.60267639160156,-0.24157636053860188
Insurance: Property and Casualty (Stock),2011,-0.24166609346866608,181.53416061401367,-0.24166609346866608
Internet Services and Retailing,2022,-0.28176350670401007,216.91649055480957,-0.2990348916500807
Diversified Financials,2022,-0.2956199999898672,202.24394607543945,-0.15399247221648693
Food & Drug Stores,2008,-0.30033603589981794,261.1954345703125,-0.30033603589981794
Diversified Financials,2021,-0.3034648336470127,269.2557716369629,-0.07743697334080935
"Computers, Office Equipment",1999,-0.3068324476480484,206.28467178344727,-0.3068324476480484
Diversified Financials,2018,-0.312408153899014,198.6661262512207,-0.15844405069947243
Metals,2008,-0.3439687704667449,266.4557228088379,-0.3439687704667449
Network and Other Communications Equipment,2008,-0.4301392277702689,255.56608963012695,-0.4301392277702689
"Computers, Office Equipment",2000,-0.47074102982878685,300.58053970336914,-0.47074102982878685
Diversified Financials,2008,-0.5561149790883064,711.5575637817383,-0.4282254986464977
Insurance: Property and Casualty (Stock),2008,-0.8669496029615402,471.2725296020508,-0.8669496029615402
Food Production,2023,-1.6284390737613041,143.52564557393393,-1.6284390687942505
